timestamp,direccion_viento,velocidad_viento_prom,velocidad_viento_max,temperatura,humedad,presion,luz,indice_uv,lluvia,humedad_suelo,temperatura_suelo,conductividad_suelo,ph_suelo,temperatura_armario,humedad_armario,A_410nm,B_435nm,C_460nm,D_485nm,E_510nm,F_535nm,G_560nm,H_585nm,R_610nm,I_645nm,S_680nm,J_705nm,T_730nm,U_760nm,V_810nm,W_860nm,K_900nm,L_940nm,temp_0,temp_1,temp_2,NDVI,GNDVI,NDRE,SAVI,EVI,MCARI,MTVI2,ET,Delta_T,THI,REP,PAR,temperatura_cpu,git_commit
2025-07-21 16:16:17,0,0.0,0.0,24.2,46.8,1007,2,0.0,0.0,17.7,22.5,0,8.4,25.4,44.7,11.3647,39.5928,100.567,492.5197,153.0059,108.2687,317.825,361.9442,1727.9312,90.4442,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,26,-0.97,-0.707,0.066,-1.455,-0.172,-100.924,-6160.499,0.598,1.7,21.362,34895.46,0.037,51.25,0741158
2025-07-21 16:16:48,0,0.0,0.0,24.2,46.8,1007,2,0.0,0.0,17.7,22.5,0,8.4,25.5,44.7,11.3647,39.5928,100.567,492.5197,152.2446,108.2687,317.825,361.9442,1727.9312,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,27,-0.97,-0.705,0.066,-1.455,-0.172,-100.934,-6161.983,0.598,1.7,21.362,34891.594,0.037,50.7,0741158
2025-07-21 16:17:20,0,0.0,0.0,24.2,46.7,1007,2,0.0,0.0,17.7,22.5,0,8.4,25.6,44.6,11.3647,39.5928,100.567,491.6433,152.2446,108.2687,317.2935,361.4387,1724.3782,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,26,-0.97,-0.705,0.066,-1.455,-0.172,-100.919,-6148.66,0.598,1.7,21.356,34821.758,0.037,50.15,0741158
2025-07-21 16:17:52,0,0.0,0.0,24.2,46.7,1007,2,0.0,0.0,17.7,22.5,0,8.4,25.7,44.5,11.3647,39.5928,100.567,492.5197,153.0059,108.2687,317.825,361.9442,1727.9312,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,31,27,26,-0.97,-0.707,0.066,-1.455,-0.172,-100.924,-6160.499,0.598,1.7,21.356,34891.594,0.037,51.25,0741158
2025-07-21 16:18:23,0,0.0,0.0,24.2,46.7,1007,2,0.0,0.0,17.7,22.5,0,8.4,25.7,44.3,11.3647,38.6501,98.6872,485.5087,151.4834,104.0776,307.7268,351.834,1698.323,89.1397,81.721,21.8214,31.6335,25.0133,80.3821,25.2062,7.2823,11.6008,30,28,27,-0.971,-0.715,0.072,-1.456,-0.173,-97.118,-6052.437,0.598,1.7,21.356,34344.199,0.037,50.7,0741158
2025-07-21 16:18:55,0,0.0,0.0,24.2,46.7,1007,0,0.0,0.0,17.7,22.5,0,8.4,27.9,92.5,11.3647,38.6501,95.8676,489.0142,148.4385,97.7911,309.3213,356.8891,1713.7192,87.4004,76.4144,20.998,32.4659,25.0133,80.3821,24.1102,7.2823,11.6008,30,27,27,-0.972,-0.721,0.069,-1.458,-0.172,-91.633,-6116.111,0.0,1.7,21.356,34660.815,--,50.15,0741158
2025-07-21 16:19:26,115,0.48,0.03,24.2,46.0,1007,2,0.0,0.0,17.6,22.5,0,8.4,28.3,48.8,11.3647,39.5928,100.567,492.5197,153.0059,108.2687,318.3564,361.9442,1726.7468,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,26,-0.97,-0.707,0.066,-1.455,-0.172,-100.919,-6156.058,1.18,1.7,21.319,34868.315,0.037,50.15,0741158
2025-07-21 16:19:58,115,0.49,0.03,24.2,45.6,1007,2,0.0,0.0,17.6,22.5,0,8.4,26.3,42.1,11.3647,39.5928,100.567,492.5197,153.0059,108.2687,318.3564,362.4497,1727.9312,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,26,-0.97,-0.707,0.066,-1.455,-0.172,-100.924,-6160.499,1.196,1.7,21.298,34891.594,0.037,49.05,0741158
2025-07-21 16:20:30,0,0.0,0.0,24.2,45.5,1007,2,0.0,0.0,17.6,22.5,0,8.4,25.6,43.5,11.3647,39.5928,100.567,492.5197,153.0059,108.2687,318.3564,362.4497,1725.5625,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,26,-0.97,-0.707,0.066,-1.455,-0.172,-100.914,-6151.616,0.598,1.7,21.292,34845.037,0.037,50.15,0741158
2025-07-21 16:21:01,0,0.0,0.0,24.2,45.6,1007,2,0.0,0.0,17.6,22.5,0,8.4,26.0,43.0,11.3647,40.5355,100.567,491.6433,153.0059,108.2687,318.3564,361.9442,1725.5625,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,26,-0.97,-0.707,0.066,-1.455,-0.172,-100.914,-6151.616,0.598,1.7,21.298,34845.037,0.037,49.6,0741158
2025-07-21 16:21:33,0,0.0,0.0,24.2,45.7,1007,2,0.0,0.0,17.6,22.5,0,8.4,26.2,42.9,11.3647,39.5928,100.567,492.5197,153.0059,108.2687,318.3564,361.9442,1725.5625,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,27,-0.97,-0.707,0.066,-1.455,-0.172,-100.914,-6151.616,0.598,1.7,21.303,34845.037,0.037,49.6,0741158
2025-07-21 16:22:04,0,0.0,0.0,24.2,45.8,1007,2,0.0,0.0,17.6,22.5,0,8.4,26.3,42.3,11.3647,39.5928,100.567,490.7669,152.2446,108.2687,317.825,361.4387,1722.0095,90.0093,82.7823,23.0566,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,28,26,-0.97,-0.705,0.066,-1.454,-0.172,-100.908,-6139.777,0.598,1.7,21.308,34775.201,0.037,48.5,0741158
2025-07-21 16:22:36,0,0.0,0.0,24.2,45.8,1007,2,0.0,0.0,17.6,22.5,0,8.4,26.3,42.6,11.3647,39.5928,100.567,491.6433,152.2446,107.5702,317.2935,361.4387,1724.3782,90.0093,82.7823,22.6449,33.2984,25.8758,81.2372,26.3021,7.2823,11.6008,30,27,27,-0.97,-0.705,0.075,-1.455,-0.172,-100.302,-6148.66,0.598,1.7,21.308,34836.022,0.037,50.7,0741158
2025-07-21 16:23:08,0,0.0,0.0,24.2,45.9,1007,1,0.0,0.0,17.6,22.5,0,8.4,26.3,42.7,51.141,55.6185,109.0259,692.3319,130.9304,89.409,100.9812,595.9946,3586.1382,548.3177,72.1692,18.5276,77.4187,28.4634,68.4103,23.0143,7.8892,12.5676,30,27,26,-0.987,-0.701,0.108,-1.481,-0.17,-86.973,-13170.082,0.299,1.7,21.314,72548.262,0.019,49.6,0741158
2025-07-21 16:23:39,0,0.0,0.0,24.2,45.9,1007,1,0.0,0.0,10.3,22.4,0,7.6,26.3,43.0,50.3292,52.7904,100.567,686.1973,110.3774,70.5493,64.8405,580.8294,3573.1106,540.4908,63.6787,15.6456,75.7538,25.8758,62.4244,17.5347,7.2823,12.5676,31,27,26,-0.99,-0.726,0.057,-1.485,-0.17,-68.999,-13161.307,0.299,1.8,21.314,72306.674,0.019,49.6,0741158
2025-07-21 16:24:11,0,0.0,0.0,24.2,46.0,1007,0,0.0,0.0,10.6,22.4,0,7.3,26.3,42.7,50.3292,55.6185,98.6872,700.2192,130.1692,76.8358,93.5405,606.1048,3612.1934,543.0998,66.8626,16.8807,76.5863,27.6008,69.2654,20.8225,7.8892,12.5676,30,27,27,-0.989,-0.724,0.105,-1.483,-0.17,-74.975,-13269.274,0.0,1.8,21.319,73078.938,--,50.15,0741158
2025-07-21 16:24:42,0,0.0,0.0,24.3,45.9,1007,2,0.0,0.0,10.4,22.4,0,7.2,28.4,75.6,49.5175,55.6185,111.8455,628.3569,138.5426,105.4747,105.7645,554.5429,3146.7534,528.3157,81.721,21.4097,74.9214,27.6008,64.9898,23.0143,7.8892,12.5676,30,27,27,-0.985,-0.715,0.036,-1.478,-0.171,-101.718,-11507.546,0.599,1.9,21.384,63752.982,0.037,49.05,0741158
2025-07-21 16:25:14,0,0.0,0.0,24.2,46.0,1007,2,0.0,0.0,10.4,22.5,0,7.0,29.4,37.9,50.3292,58.4465,115.6051,720.3757,150.7222,109.6657,117.9885,644.0179,3695.0962,547.4481,84.9049,22.6449,77.4187,29.3259,76.1065,24.1102,8.496,12.5676,30,27,26,-0.987,-0.724,0.031,-1.48,-0.17,-106.167,-13540.081,0.598,1.7,21.319,74693.292,0.037,49.6,0741158
2025-07-21 17:48:33,117,0.5,0.03,24.0,45.4,1007,2,0.0,0.0,10.6,22.2,0,6.8,24.0,47.4,51.141,59.3892,118.4247,721.2521,151.4834,111.7612,119.0515,641.4904,3689.1746,548.7526,88.0889,24.2918,84.9109,37.0886,83.8026,31.7817,10.3166,13.5343,30,28,26,-0.983,-0.653,0.134,-1.474,-0.17,-108.135,-13514.65,1.206,1.8,21.147,74582.676,0.037,64.45,0741158
2025-07-21 18:04:40,0,0.0,0.0,24.3,45.8,1007,2,0.0,0.0,10.7,22.4,0,6.8,24.7,47.0,51.9528,60.3319,119.3646,721.2521,151.4834,112.4597,119.0515,640.4794,3685.6216,548.7526,89.1502,24.7035,87.4082,40.5387,86.368,33.9735,10.9235,14.501,30,27,27,-0.982,-0.634,0.158,-1.472,-0.169,-108.79,-13499.586,0.599,1.9,21.379,74528.029,0.037,60.6,0741158
2025-07-21 18:05:11,0,0.0,0.0,24.4,45.8,1007,2,0.0,0.0,10.7,22.4,0,6.8,24.9,46.6,51.9528,60.3319,119.3646,721.2521,151.4834,112.4597,119.0515,640.4794,3685.6216,549.1874,89.1502,24.7035,87.4082,40.5387,86.368,33.9735,10.9235,14.501,30,28,27,-0.982,-0.634,0.158,-1.472,-0.169,-108.79,-13499.586,0.6,2.0,21.449,74528.174,0.037,60.05,0741158
2025-07-21 18:05:43,0,0.0,0.0,24.3,45.8,1007,2,0.0,0.0,10.6,22.4,0,6.8,25.0,46.5,51.9528,60.3319,119.3646,721.2521,151.4834,112.4597,119.583,640.9849,3685.6216,548.7526,89.1502,24.7035,87.4082,40.5387,87.2231,33.9735,10.9235,13.5343,30,27,27,-0.982,-0.634,0.158,-1.472,-0.169,-108.79,-13501.327,0.599,1.9,21.379,74508.74,0.037,61.15,0741158
2025-07-21 18:06:15,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.6,22.4,0,6.8,25.3,46.0,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3687.9902,548.7526,89.1502,24.7035,88.2407,40.5387,87.2231,33.9735,11.5304,13.5343,30,27,27,-0.982,-0.634,0.158,-1.472,-0.169,-109.451,-13510.209,0.6,2.0,21.454,74556.002,0.037,63.9,0741158
2025-07-21 18:06:46,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.4,45.6,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3686.8059,549.1874,89.1502,24.7035,88.2407,40.5387,87.2231,33.9735,11.5304,14.501,30,28,27,-0.982,-0.634,0.158,-1.472,-0.169,-109.45,-13504.028,0.6,2.0,21.454,74551.805,0.037,62.8,0741158
2025-07-21 18:07:18,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.6,22.4,0,6.8,25.5,45.2,51.9528,60.3319,119.3646,721.2521,151.4834,113.1582,119.583,640.9849,3685.6216,549.1874,90.2115,24.7035,88.2407,40.5387,87.2231,35.0694,11.5304,14.501,31,27,27,-0.981,-0.624,0.173,-1.472,-0.169,-109.449,-13499.586,0.6,2.0,21.454,74528.174,0.037,63.9,0741158
2025-07-21 18:07:50,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.6,45.1,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.4794,3686.8059,549.6223,89.1502,24.7035,88.2407,41.4013,87.2231,35.0694,11.5304,14.501,30,27,27,-0.981,-0.624,0.173,-1.472,-0.169,-109.45,-13504.028,0.6,2.0,21.454,74551.949,0.037,64.45,0741158
2025-07-21 18:08:21,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.7,44.9,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3686.8059,549.6223,90.2115,24.7035,88.2407,41.4013,87.2231,35.0694,11.5304,14.501,30,27,27,-0.981,-0.624,0.173,-1.472,-0.169,-109.45,-13504.028,0.6,2.0,21.454,74551.949,0.037,64.45,0741158
2025-07-21 18:08:53,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.8,44.8,51.9528,60.3319,120.3045,722.1285,151.4834,113.1582,119.583,640.4794,3686.8059,549.1874,89.1502,24.7035,88.2407,41.4013,88.0783,35.0694,11.5304,14.501,30,27,27,-0.981,-0.624,0.173,-1.472,-0.169,-109.45,-13504.028,0.6,2.0,21.454,74551.805,0.037,64.45,0741158
2025-07-21 18:09:25,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.8,44.7,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.4794,3684.4373,549.1874,89.1502,25.1152,89.0732,41.4013,88.0783,35.0694,11.5304,14.501,30,28,27,-0.981,-0.624,0.165,-1.472,-0.169,-109.447,-13495.145,0.6,2.0,21.454,74501.5,0.037,65.55,0741158
2025-07-21 18:09:56,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.9,44.5,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.4794,3685.6216,549.1874,90.2115,25.1152,89.0732,41.4013,88.0783,35.0694,11.5304,14.501,30,27,27,-0.981,-0.624,0.165,-1.472,-0.169,-109.449,-13499.586,0.6,2.0,21.454,74525.13,0.037,66.1,0741158
2025-07-21 18:10:28,0,0.0,0.0,24.5,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.9,44.6,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3685.6216,548.7526,90.2115,25.1152,89.0732,41.4013,88.0783,35.0694,11.5304,14.501,30,27,27,-0.981,-0.624,0.165,-1.472,-0.169,-109.449,-13499.586,0.6,2.1,21.524,74524.983,0.037,65.0,0741158
2025-07-21 18:10:59,0,0.0,0.0,24.5,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.9,44.6,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3685.6216,549.1874,89.1502,25.1152,89.0732,41.4013,88.0783,35.0694,11.5304,14.501,31,27,27,-0.981,-0.624,0.165,-1.472,-0.169,-109.449,-13499.586,0.6,2.1,21.524,74525.13,0.037,65.55,0741158
2025-07-21 18:11:31,0,0.0,0.0,24.4,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.9,44.5,51.9528,60.3319,119.3646,721.2521,151.4834,113.1582,119.583,640.9849,3686.8059,549.1874,90.2115,25.1152,89.0732,42.2638,88.0783,35.0694,11.5304,14.501,30,28,27,-0.981,-0.624,0.165,-1.472,-0.169,-109.45,-13504.028,0.6,2.0,21.454,74548.76,0.037,65.0,0741158
2025-07-21 18:12:03,0,0.0,0.0,24.5,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,26.0,44.5,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.4794,3684.4373,549.1874,90.2115,25.1152,89.0732,42.2638,88.9334,35.0694,11.5304,14.501,31,28,27,-0.981,-0.624,0.165,-1.472,-0.169,-109.447,-13495.145,0.6,2.1,21.524,74501.5,0.037,65.55,0741158
2025-07-21 18:12:34,0,0.0,0.0,24.5,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,25.9,44.5,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.4794,3686.8059,549.1874,89.1502,25.1152,89.0732,42.2638,88.9334,36.1654,11.5304,14.501,31,27,27,-0.981,-0.615,0.18,-1.471,-0.169,-109.45,-13504.028,0.6,2.1,21.524,74548.76,0.037,64.45,0741158
2025-07-21 18:13:01,0,0.0,0.0,24.5,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,26.0,44.2,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3686.8059,549.6223,89.1502,25.1152,89.0732,42.2638,88.9334,36.1654,11.5304,14.501,31,27,27,-0.981,-0.615,0.18,-1.471,-0.169,-109.45,-13504.028,0.6,2.1,21.524,74548.907,0.037,64.45,0741158
2025-07-21 18:13:32,0,0.0,0.0,24.5,45.9,1007,2,0.0,0.0,10.7,22.4,0,6.8,26.1,44.2,51.9528,60.3319,119.3646,722.1285,151.4834,113.1582,119.583,640.9849,3685.6216,549.6223,90.2115,25.1152,89.0732,42.2638,88.9334,36.1654,11.5304,14.501,30,28,27,-0.981,-0.615,0.18,-1.471,-0.169,-109.449,-13499.586,0.6,2.1,21.524,74525.277,0.037,62.8,0741158
